customer_id,FICO scores,loansoutstanding,loanamount,income,employmentlength,,default,credit_lines_outstanding
1595432,635,4686.365599,8431.710209,78907.37021,6,,0,1
5515323,688,4387.967563,8434.275562,68861.18172,5,,0,1
3834423,676,5324.281287,5553.799178,78857.55948,3,,0,0
6993441,661,4546.526373,8893.496284,81875.94971,7,,0,1
1341468,651,3564.841743,8127.502529,74865.50126,7,,0,1
1440960,668,2765.161787,2275.062535,64236.27339,5,,0,0
5693718,685,4111.428515,7425.341475,76738.90173,5,,0,1
6861510,718,4458.132629,4541.520978,80818.05029,4,,0,0
2199041,713,2921.510404,4603.476091,46441.23625,8,,0,2
7371387,564,4093.610031,20724.27502,64713.01049,5,,1,5
7224105,695,3764.29512,6189.935987,50801.38961,4,,0,1
4513011,554,2142.904417,4889.345114,35048.52937,5,,0,2
7639867,670,3287.54147,487.5132161,48751.32161,4,,0,0
2974980,683,3543.732524,13830.56933,91474.60445,6,,0,2
6597386,649,10210.74669,33515.97117,107870.3896,2,,1,5
8736120,547,4051.8396,5426.196012,64837.00878,3,,0,0
8827558,633,3244.808038,9179.709376,44474.16335,2,,1,3
3907490,633,6263.921399,9774.961485,106401.1873,5,,0,1
2349962,599,4331.97879,7588.182239,86498.39253,4,,0,0
5987418,714,1344.111534,6298.992514,29516.43828,6,,0,4
3121727,600,3034.911659,5829.031425,79336.35104,5,,0,0
4440192,709,3322.786696,711.0525615,71105.25615,4,,0,0
2041870,540,4644.797144,16958.8948,66063.21262,4,,1,5
6752397,589,6942.267139,11668.2802,98394.2524,4,,0,1
5165627,568,4610.353595,19974.31607,70825.70058,4,,1,5
4951317,697,3758.576382,7902.422849,76117.90651,5,,0,1
4568515,589,3232.195595,7462.377726,74565.28483,7,,0,1
1658565,750,3945.209534,6119.64279,62998.37978,3,,0,1
4034388,651,3278.629125,6592.620915,61743.10586,6,,0,1
5811347,720,3085.012766,6823.887707,52576.23837,5,,0,1
3119082,678,4406.211597,8097.305336,75412.22847,3,,0,0
1438730,647,2711.992713,10558.83232,34083.72693,4,,1,5
5654996,674,4407.327276,6334.128499,77269.62716,5,,0,0
6261846,585,3041.010511,4345.61684,57723.91637,2,,0,0
4191913,680,4030.338478,9722.03608,101581.8465,5,,0,1
7161902,698,3369.767591,4318.352065,53874.56161,3,,0,0
6494317,755,5040.928771,9190.071829,79572.33679,5,,0,1
2889572,708,3637.849528,649.538317,64953.8317,5,,0,0
3459671,589,4763.881173,18770.64651,79867.26864,3,,1,4
1407092,591,6632.014284,28896.82271,102576.6633,4,,1,5
1374120,577,3308.228795,3701.667647,58664.59952,6,,0,1
8254325,663,3578.72256,4446.140833,69315.87283,6,,0,0
3243923,594,4355.778468,5274.996238,68573.05178,6,,0,1
2330260,717,2658.052094,12655.14651,53551.35549,8,,1,5
4374080,616,6431.910903,26193.58917,95686.88392,3,,1,5
2571526,546,3176.563414,12852.46719,41567.21133,5,,1,5
8549208,618,2014.626282,1123.81405,37759.93791,5,,0,0
3284994,663,4222.58964,13351.16641,59145.20064,5,,1,4
4299900,578,1667.735536,8230.847171,33281.87949,5,,1,5
4750132,584,4949.051775,21072.23408,75100.47817,3,,1,5
1960234,704,6226.723042,7109.023459,102158.7265,5,,0,0
1218507,746,3178.365433,6798.125798,50689.23989,5,,0,1
3544936,607,2124.243097,11117.39863,36755.67148,4,,1,5
7134136,603,2303.647368,3336.330157,52339.96822,3,,0,0
5343398,629,2633.902843,5039.946617,49576.67333,6,,0,1
4708668,737,3357.084618,8926.128465,57948.11299,8,,0,3
8826510,620,3872.535788,5072.38806,75477.42679,5,,0,0
1061612,643,5680.761155,11030.77015,90758.34463,6,,0,1
1249122,550,5389.378576,5246.330496,72256.22197,3,,0,0
6228937,695,5658.380805,8290.147118,78192.33794,5,,0,1
4798547,682,3813.01855,4934.928002,77127.113,5,,0,0
3605068,503,3675.209881,2761.99027,64629.80898,4,,0,0
7658965,580,6897.125256,27157.40399,117744.2753,5,,1,4
4794468,714,6219.449205,4959.402605,81289.40913,5,,0,0
6572196,639,4133.83654,6673.725771,77711.7939,6,,0,1
4288047,662,5194.376827,5853.507905,79110.23963,6,,0,1
5097771,680,4512.299019,2144.232765,80910.19126,4,,0,0
2459178,620,4042.058952,2681.2318,63027.88497,2,,0,0
7871276,684,3549.975072,4991.773894,53984.58242,2,,0,0
6624854,669,3265.428991,5176.478099,65172.4594,4,,0,0
6763019,665,2880.112008,1417.529198,45514.41918,5,,0,0
5265988,739,4377.267759,11320.94777,71546.0851,6,,0,3
7753495,659,4592.073995,6884.669701,93072.19803,4,,0,0
2630578,605,5738.234085,12062.69125,86373.14263,5,,0,2
8817517,637,2909.04393,3074.789302,50851.73363,3,,0,0
1796381,690,2440.104842,4946.752209,47582.98422,6,,0,1
4480238,641,5044.314945,7012.14626,89299.70542,6,,0,1
4407963,761,3714.799169,5503.969478,84515.29502,6,,0,0
8183316,639,3856.73626,5284.286586,63146.90922,6,,0,1
2690869,623,5463.258264,11487.91357,89811.18131,6,,0,1
6595443,622,2832.967728,2831.261039,38805.24858,4,,0,0
3539653,672,3915.505545,5337.121374,52146.73374,8,,0,2
4525710,554,5561.577173,3932.604397,82292.72428,4,,0,0
5111576,660,5044.616318,836.2222108,83622.22108,5,,0,0
4656102,622,1954.430995,4649.862539,36647.32798,4,,0,1
7820512,651,3102.510334,4574.620647,53175.67369,4,,0,0
7181852,810,3163.347151,4912.604819,63552.11147,6,,0,0
2821972,624,2409.541409,6983.717833,52254.41521,4,,0,2
8631478,686,5271.252806,3810.359595,77505.07526,6,,0,0
2610586,695,6570.843397,9376.098807,92023.76273,3,,0,1
5542505,610,3510.385923,14419.76985,54678.57924,5,,1,5
6391182,655,3696.534671,568.7609533,56876.09533,5,,0,0
6339806,571,4912.120858,7942.70835,89303.25991,4,,0,0
3942032,685,4041.429767,10608.06239,71786.34555,5,,0,2
1845246,538,3522.888951,14442.74236,56604.01417,3,,1,5
3527501,557,3890.653284,4584.488921,64951.44479,4,,0,0
7061020,773,1380.893741,3475.700605,27937.75194,6,,0,1
6785127,575,1452.492955,6412.688543,23874.6559,5,,1,5
1198308,574,4984.281285,4629.662463,74205.39695,3,,0,0
8123232,717,4774.556542,3641.996014,70356.07626,5,,0,0
3438474,634,6304.033368,5596.898184,66979.99451,4,,0,0
1026773,669,3856.497956,14777.14089,92747.01646,4,,0,2
1750693,711,2699.772241,5740.086465,63214.31032,7,,0,1
3264131,651,2470.697454,9200.653077,43361.77501,4,,0,3
6896036,681,5480.064492,968.1110157,96811.10157,5,,0,0
8502290,638,1548.008433,7167.181484,24360.85192,3,,1,5
8457591,557,6155.068507,22381.78988,89918.94142,1,,1,4
8660836,563,4744.620708,6977.710242,86274.57861,4,,0,0
1294229,529,4698.373146,4149.991871,67157.29217,5,,0,0
7264776,408,4457.9148,12233.49501,98913.32028,3,,0,1
1819848,689,4907.775402,9434.34521,76872.74834,6,,0,1
6643669,694,4927.597879,9207.398725,74039.61939,5,,0,2
6635031,689,2689.125867,4405.23132,41990.4646,6,,0,1
2332067,658,2425.179696,8740.060955,82903.53055,7,,0,1
3706203,683,3844.349575,18002.99794,83829.4718,7,,0,4
3180733,623,6144.508531,14620.81302,94527.60831,5,,0,2
5894791,625,3247.885307,9108.562044,67805.7105,4,,0,2
8618306,605,1968.718288,13175.05219,64733.27361,5,,0,3
7411504,651,5132.763635,6283.538319,98123.30867,4,,0,0
8595048,547,4894.395679,6323.919516,72875.61475,3,,0,0
4709666,693,5082.151487,25162.53098,117119.2917,5,,1,4
2245926,604,3982.135281,3999.077178,60203.21427,5,,0,0
2887035,696,6480.667401,11616.92346,102997.8739,6,,0,1
5730029,674,5815.877479,27208.82845,94030.36161,3,,1,5
2640906,703,4486.8369,8862.224076,74963.48832,5,,0,1
3239793,693,3891.818612,2203.173904,63885.97442,7,,0,0
6682975,610,6817.101585,24483.45478,79884.16092,3,,1,5
4686171,713,4787.52902,5459.050622,63472.55803,6,,0,1
2306132,644,3713.739804,1216.427637,62450.33708,4,,0,0
4752134,678,3003.105884,4443.347002,48031.44409,4,,0,0
8032983,553,5721.237967,21420.70762,68606.69341,3,,1,5
7085860,674,4167.255198,1327.270665,73830.24125,5,,0,0
5781297,653,2858.22341,5230.643565,64117.22408,4,,0,0
5010492,685,3195.493489,10320.39878,47675.73526,5,,1,4
5028898,584,6040.748524,7071.490895,76740.82282,3,,0,0
6037022,644,3476.820644,3905.78162,54495.57186,6,,0,0
5363478,640,6602.844651,15503.90413,81859.35494,2,,0,2
1175394,644,3792.780498,4146.105593,55705.14907,3,,0,0
7001817,641,3272.002721,5200.88004,54284.53387,7,,0,1
6825813,749,2903.36589,9401.184536,49821.62992,4,,0,3
6366263,793,4432.250258,5384.75618,88528.63379,8,,0,1
2326637,587,6418.647773,6256.88366,141110.2435,6,,0,0
1045638,571,5675.776821,21316.17484,73358.5693,1,,1,5
7421497,748,2836.418396,8583.809611,55993.10638,4,,0,2
8115503,694,2557.80565,3482.07034,48618.4682,5,,0,0
2582694,656,4885.525288,23009.77035,91658.87901,4,,1,5
6694480,541,4884.756077,19123.40043,84144.99804,3,,1,4
6090232,661,3387.356186,8209.215924,80009.53514,4,,0,1
1052048,619,3995.554767,8460.106854,85953.57615,5,,0,1
7945788,708,4091.874208,11012.18391,67933.7192,8,,0,2
6869178,701,8276.57248,43688.7841,121048.3532,2,,1,5
3708439,625,2405.917889,4318.878655,44047.44769,6,,0,1
1326617,644,5346.209923,3360.883512,88720.69956,5,,0,0
8477638,694,4879.133391,11273.94672,78737.53924,4,,0,2
4927941,618,2296.579048,7919.576363,57876.83218,5,,0,2
1998635,641,9563.693515,28825.60185,112120.6264,3,,1,5
7079625,655,3590.183586,5612.774463,52970.0288,5,,0,1
5618449,652,4837.617733,4122.580167,74580.29452,6,,0,0
5533610,700,4699.192759,4781.741395,64186.13564,2,,0,0
4952283,726,7276.072191,27688.79313,106354.5297,4,,1,5
2900752,597,5094.151217,6016.098666,89662.77332,5,,0,0
3861539,686,4358.978609,980.1568405,76959.03687,5,,0,0
8606199,662,2859.188035,5174.894436,52309.79081,7,,0,1
3668667,635,3140.609569,7621.456282,52767.16137,7,,0,2
2096968,742,4861.48112,7457.697494,82237.88488,5,,0,0
4803859,725,6298.593844,4292.981106,85465.72072,2,,0,0
2708603,697,2681.130169,5656.671858,43374.60659,6,,0,1
1463142,650,3539.609739,6418.426506,68094.51658,6,,0,1
2471792,675,4962.011162,3258.71812,86596.37596,6,,0,0
1724434,463,5778.528947,25252.2266,91114.67379,3,,1,5
4385683,649,2809.883809,3958.850513,55765.75773,6,,0,0
3125934,703,5389.818324,10728.47519,90343.12947,6,,0,1
6257853,639,4999.801834,952.3870185,86556.61209,5,,0,0
2006889,675,7548.563816,10177.42501,92718.81871,5,,0,1
5359077,615,4047.072273,9771.694378,60945.41788,3,,0,2
5025641,699,3407.184962,4778.015766,65903.89478,3,,0,0
1436398,611,2705.785085,8383.020293,72311.1776,7,,0,1
8990978,620,3354.24564,6911.704023,69654.71293,8,,0,2
7341284,536,4182.010572,6942.680185,89393.70036,4,,0,0
6883830,668,5616.409348,7368.403962,91952.85331,5,,0,0
6608283,643,4767.016476,15728.09175,83952.38686,4,,0,3
8410390,501,3590.711629,972.2850708,70147.31878,7,,0,0
8948931,630,5010.67959,8599.837895,79817.77243,6,,0,1
4662381,595,4053.291813,20607.81593,69829.18442,6,,1,5
1238120,712,4829.136876,13531.38798,94492.86096,8,,0,2
4245727,554,4124.892416,3517.243005,89244.31794,4,,0,0
8074217,723,3786.954952,6894.467526,74134.15609,4,,0,1
1186457,622,5377.868659,19691.35943,93061.71952,4,,0,3
3482373,713,6469.492659,6619.684591,92402.01217,4,,0,0
8386172,634,3773.4134,7364.827796,68161.45033,3,,0,1
5501375,620,7016.561008,12077.15767,88660.84524,6,,0,2
6723506,622,5048.977679,22071.9294,81983.64259,2,,1,4
3096188,663,6682.127736,13253.43135,114855.1635,6,,0,1
4497737,597,5565.58075,33718.13261,115684.9119,4,,1,5
4079068,544,3867.114301,20739.98373,74954.15945,4,,1,5
6382599,609,2782.767309,7637.555893,63627.0628,6,,0,1
8295347,595,3578.149242,6180.492568,72181.28208,5,,0,1
8292190,697,5632.717446,11592.79873,69137.93,4,,0,2
5256765,638,4515.869156,9137.59543,67983.61811,3,,0,1
5977314,622,1972.702772,4508.558796,47020.67268,7,,0,1
7097488,732,3311.630647,10444.70279,55506.12708,5,,0,3
1763772,637,4009.221488,14306.15123,54811.65919,2,,1,4
2192808,711,1777.98749,1756.899803,29997.8728,6,,0,0
1638890,590,2202.142836,4162.843685,43787.10593,5,,0,1
5749596,584,2141.620229,5587.65256,44154.0412,6,,0,1
2629611,683,5593.360741,14086.40902,91355.23567,8,,0,3
2051057,587,7209.851465,7195.052546,77213.75402,3,,0,0
7247970,698,5700.163363,5352.230003,80860.26699,3,,0,0
1354916,717,5217.192412,9684.12729,100519.9789,6,,0,1
4869013,712,3602.624831,8093.654442,71691.39708,6,,0,1
8052404,577,2993.556103,2937.980478,54870.61566,4,,0,0
6441468,646,4380.301635,4370.075426,75893.37644,3,,0,0
1758793,617,4753.339322,7272.914292,86406.03363,5,,0,0
3131873,791,4106.751987,5784.552536,64504.3778,4,,0,1
6130166,626,2199.707833,4088.596778,45176.79245,5,,0,1
4703632,749,3191.600857,5877.32574,59911.5528,6,,0,1
2754599,679,2364.481402,4334.937366,45499.79714,6,,0,1
6885536,590,3324.990692,3701.260347,51039.24288,5,,0,1
8652414,689,4368.719922,5908.59739,77887.17404,6,,0,0
8147812,581,2856.581126,11811.44214,47521.30673,3,,1,4
2009971,610,3738.213709,4096.280438,62424.79167,3,,0,0
4937997,654,3092.817371,1304.866931,53975.15624,7,,0,0
8965480,620,4349.840473,14318.75094,58313.97677,2,,1,3
8592009,548,4442.903516,4534.418231,107760.9221,4,,0,0
5052854,594,3556.957172,5335.390317,53457.23904,4,,0,0
2059373,731,7502.425753,9628.229856,98142.18775,6,,0,1
2135256,747,3142.556398,20622.97972,68200.38031,3,,1,5
1192025,592,4604.392115,26326.21213,91932.70891,4,,1,5
7849429,643,4252.275089,5206.52774,89410.57549,6,,0,0
8660570,657,5606.289442,13883.83269,91723.1968,7,,0,2
5759180,658,5408.150144,6862.918543,64937.7403,4,,0,1
1502843,667,4548.967353,7291.10246,80384.85815,5,,0,1
7466892,716,3886.940833,4849.429314,69680.71633,4,,0,0
7964220,632,3118.255754,2836.90679,54069.17852,5,,0,0
5250002,606,3394.45571,3398.350571,63976.99002,7,,0,0
2539014,578,1237.522722,1821.57224,22962.01305,3,,0,0
7352454,758,3105.185941,7504.009416,55322.83341,7,,0,2
5505621,653,3342.473998,2955.829975,71845.15786,3,,0,0
1846093,622,3666.260675,5253.541285,71090.00247,5,,0,0
3189669,691,4313.744156,5422.55927,74835.03586,4,,0,0
7840923,583,3469.464323,2718.794731,58716.60206,5,,0,0
8447957,518,2625.417782,12139.7497,42782.70921,2,,1,5
1254674,525,3259.645498,3213.274889,59091.01098,4,,0,0
8533010,713,2649.803807,6635.190273,58215.96069,5,,0,1
5355296,535,5556.205353,17169.30001,73954.03283,1,,1,4
2899955,615,2805.231353,4100.385279,50236.74811,6,,0,1
1039905,589,3560.422539,3958.639941,57348.93235,7,,0,0
4355986,613,2764.332625,12330.67287,42652.70515,3,,1,5
3449113,530,3926.801658,10603.36614,90344.0896,3,,0,1
7296373,674,1744.210545,4810.23789,38507.6884,6,,0,1
6789302,667,2869.587183,5336.227287,52424.20977,1,,0,0
1352601,587,1483.838797,3112.15924,26069.53484,3,,0,1
5600344,763,3697.822368,5844.041227,53509.40699,6,,0,1
7272097,607,5031.435329,733.8824472,73388.24472,3,,0,0
4556671,621,2809.673384,5512.015933,65837.5439,7,,0,1
4144840,610,4151.751985,8771.520039,93311.46503,5,,0,1
6159160,560,4000.449739,5954.904766,70393.61983,4,,0,0
1199684,629,3866.351269,854.5731951,85457.31951,2,,0,0
5252000,705,4964.165273,16927.55576,84797.28845,3,,0,2
7761850,687,7357.903266,12025.74681,102910.3405,5,,0,1
4364584,687,4529.446452,15835.47995,78570.95637,5,,0,3
1247439,575,4604.294571,673.2151901,67321.51901,2,,0,0
6175571,623,2167.747098,3687.531105,38418.68532,5,,0,1
8884870,743,3263.762985,2329.688758,90594.85581,2,,0,0
8987032,604,2901.100047,15569.17201,53875.40172,3,,1,5
3296154,565,2733.384787,2915.262796,49161.38777,5,,0,0
6124508,634,5044.166344,5800.245184,77181.95563,4,,0,0
6012774,650,4864.753843,6328.169457,93586.09179,4,,0,0
2085817,707,5525.741893,5231.131512,77779.7501,5,,0,0
2347449,686,1041.436767,1857.074731,26730.44499,3,,0,0
4857196,597,5905.651694,6464.166013,85237.34679,4,,0,0
7752811,596,3783.789139,17117.42166,67411.48154,3,,1,5
5382394,679,6736.392067,21443.04427,99846.32474,4,,1,4
1855303,611,5111.248496,10262.16781,106876.5907,4,,0,0
6767620,687,3113.053346,641.3221091,64132.21091,7,,0,0
7502686,714,3425.694208,1337.64122,58745.32384,4,,0,0
1680155,503,4101.088076,6613.088986,75745.98871,4,,0,0
8920080,700,3980.26687,9615.697507,99857.90994,8,,0,1
1104109,557,3747.517909,3674.059145,60396.52792,5,,0,0
5771923,610,5626.547214,7694.91318,82654.36208,6,,0,1
7750917,700,6979.666909,4783.898437,81783.56952,3,,0,0
1008145,632,2127.303789,5896.516804,46214.76633,6,,0,1
7914086,697,5356.184457,12487.29924,96579.49746,6,,0,2
5565993,645,4169.201342,1822.116084,73132.9877,3,,0,0
7073553,584,5551.406926,21978.62562,82247.73094,0,,1,4
7612560,607,5368.058298,5355.09085,73124.34503,3,,0,0
8471315,618,3856.039439,10285.8882,79696.90975,4,,0,1
3623688,666,4152.37283,11263.54126,97046.80767,6,,0,1
3643046,732,5863.991946,7895.920781,80190.15998,5,,0,1
7268331,630,3406.319044,12265.58079,64691.80498,6,,0,3
4825207,621,5292.42251,6945.945603,62661.50915,6,,0,1
2174222,698,3177.171314,4793.359393,44080.93936,5,,0,1
5398620,572,5996.23046,26656.55602,99443.63784,4,,1,5
3338235,641,3018.208677,3682.480608,44985.90736,7,,0,1
5003107,542,2329.542059,7233.980778,39790.81099,2,,0,2
4298480,647,5077.793396,13042.63473,74810.55811,5,,0,2
8290814,670,5735.60821,9240.970178,91266.66365,7,,0,1
7390607,503,3847.073855,7564.033134,66455.52274,5,,0,2
7813143,711,4804.081915,9555.569754,81945.89232,7,,0,2
7793061,782,4962.296059,8410.487457,81682.94685,5,,0,1
6347874,672,5278.607655,4771.408184,71935.76545,2,,0,0
1653529,586,7280.506611,7931.679235,84852.81062,6,,0,1
7205446,599,5056.613926,18331.38783,61694.83743,3,,1,5
3068766,552,2939.759123,13033.40353,50440.73014,4,,1,5
1402134,515,4119.442336,13853.22238,60387.12298,3,,1,4
8080611,574,6640.650541,6017.327464,91246.22548,5,,0,0
3451009,625,5373.29768,21187.33428,78262.66267,4,,1,5
1551089,769,5090.954912,6493.108904,67037.81164,7,,0,1
8133772,741,2619.944873,3252.633089,43915.92044,9,,0,1
2069625,632,3902.76582,1351.113757,54421.66051,4,,0,0
2223838,669,5553.179367,6658.782216,83990.19787,5,,0,0
7976497,649,4504.157237,4550.585638,66449.60373,3,,0,0
1541790,698,3355.04843,6860.807483,67361.363,6,,0,1
2913882,724,4616.502068,3263.89876,65213.16604,6,,0,0
8927279,674,4391.801066,6431.079471,59755.0892,2,,0,0
1905235,601,2468.611276,3607.3715,44363.83234,5,,0,0
3327814,659,5172.415092,5775.576057,77996.33472,5,,0,0
8453336,571,4103.13279,4546.768641,83582.54248,5,,0,0
6086282,626,4829.5021,7628.072197,69829.24487,5,,0,1
8932178,784,2511.359214,1739.82007,41112.59814,7,,0,0
6340718,634,4796.911329,1229.567876,81040.76678,2,,0,0
6630964,577,6661.449574,11659.96827,95454.97579,2,,0,0
2581858,716,1646.490795,4388.557543,27651.20602,1,,0,2
2101762,659,4582.000357,4001.897403,83078.45647,5,,0,0
5995310,657,968.6192562,2737.02878,28171.65313,5,,0,1
2848063,520,3648.529009,26987.6451,93592.55558,6,,1,5
6705531,650,6839.184765,7074.997616,101083.5318,6,,0,0
6167360,746,6413.848352,11848.66065,97065.74937,6,,0,1
4944430,691,540.4289966,994.3233686,12122.98535,6,,0,0
8334409,728,9997.562598,11253.66827,123775.5407,2,,0,0
7501861,689,2478.351287,3453.868794,55211.75336,2,,0,0
7561758,558,6151.142686,25984.54022,89101.90415,2,,1,5
4382643,674,2039.627655,1379.259823,36936.9741,6,,0,0
7164494,660,4575.345036,4936.293447,65049.91986,5,,0,1
2946327,581,5233.690521,11060.02933,82102.54903,0,,0,1
2888674,665,4738.252826,6198.4437,79998.16303,4,,0,0
4669589,659,2499.820929,7755.977225,43396.67053,5,,0,3
7794555,525,4285.119978,5306.761449,78993.75465,4,,0,0
4230138,602,3811.410289,18494.34368,68738.839,5,,1,5
1935456,606,3002.126489,13559.65157,62142.00249,7,,0,4
6277246,699,3051.678625,2351.072149,45920.97704,5,,0,0
5946276,596,2057.848768,2166.908907,46795.42462,5,,0,0
7734665,497,1951.752308,7934.532645,40235.89348,4,,1,3
4067700,687,3601.756523,7919.923637,59479.43425,5,,0,1
3169671,727,5890.475659,12223.27738,78093.37499,5,,0,2
1548164,669,4669.357879,12086.10578,91935.95457,9,,0,2
5664307,610,3148.642615,7024.417948,71734.59122,5,,0,1
4071589,576,2857.61073,10250.49332,69332.65027,3,,0,1
8405997,743,2409.352991,5418.327797,47466.5797,4,,0,1
7952360,537,2746.291471,4511.564036,62677.09987,8,,0,1
2913598,652,4095.944748,7227.435794,54293.81848,3,,0,1
5806649,635,1297.712762,8181.07399,24015.76018,4,,1,5
6086863,573,7501.877305,5418.855906,111388.466,4,,0,0
3521910,746,4692.021878,13036.7438,79334.17659,7,,0,3
4975596,730,4314.697805,14282.36092,71288.75386,5,,0,3
7924887,584,3725.938223,11519.98216,52035.15619,0,,1,3
1570037,653,3168.05044,1344.478035,49545.42537,6,,0,0
8827624,594,3377.803446,17709.23365,62376.25742,2,,1,5
5382252,668,5215.56097,6585.056722,68688.79112,5,,0,1
3623330,665,6999.252623,12314.04531,116492.788,6,,0,1
4502248,656,1768.485886,676.2517163,44924.47771,5,,0,0
3217780,685,5188.83626,12883.91174,95153.69929,5,,0,1
7619767,634,5143.790267,25893.10985,81037.07696,4,,1,5
3822202,512,2363.567682,5954.811671,55325.30354,6,,0,2
8003728,670,2372.200416,3877.173719,35936.73635,3,,0,0
7551328,642,2444.939945,571.4717835,57147.17835,6,,0,0
4863783,671,4709.456101,2529.434735,74465.28103,4,,0,0
5047739,678,3502.046995,5211.179806,50276.68003,5,,0,1
8610288,664,3303.832541,4733.560992,65254.80497,7,,0,1
7773641,650,2002.356685,835.5307109,38955.56341,6,,0,0
2785347,615,3293.210967,1705.844233,61545.91544,4,,0,0
3971952,645,3917.429033,8023.698054,68893.28593,6,,0,1
1145722,644,3088.695077,2752.474577,40311.3029,5,,0,0
4989213,591,6884.68687,12466.1294,112145.4045,3,,0,0
2366666,617,3469.936041,4943.561406,68544.2467,5,,0,0
4227819,506,3629.735079,19427.77053,68348.97699,4,,1,5
2893213,640,2073.267234,6371.07952,48384.67814,6,,0,2
3898789,734,3009.5324,5803.207527,50990.06157,3,,0,0
7469013,691,3337.668166,3930.364437,50348.63841,6,,0,1
3632477,699,4018.745383,9586.036031,88875.51913,5,,0,1
4219099,578,4865.872191,12061.38671,72227.73396,4,,0,3
6892958,667,2569.884092,497.6568497,49765.68497,7,,0,0
8668550,826,2742.676014,5253.857425,65342.85397,6,,0,0
6635732,693,5312.306605,8736.191189,76782.76157,6,,0,1
5426273,596,7495.355223,33219.86663,99870.81458,5,,1,5
4960968,713,4644.674863,7098.73118,73463.9594,7,,0,1
3861860,690,5742.230317,8193.548694,82238.54989,5,,0,1
6221321,563,4657.794042,12246.55361,71536.5845,1,,0,2
7505000,600,5164.704429,843.8066465,84380.66465,3,,0,0
1221382,693,3166.608107,3203.061581,55664.58996,2,,0,0
6747436,627,7903.338328,20825.91953,125196.1947,3,,0,2
7420970,594,5264.29991,5645.256934,91111.76592,4,,0,0
7838820,613,3424.181288,17958.7509,62475.97969,3,,1,5
2443238,698,2579.381496,9253.918441,37319.70823,6,,1,5
3763341,668,3322.305228,3902.547431,47798.30977,3,,0,0
6803981,666,2878.748881,1100.734365,39255.32199,2,,0,0
7242465,735,3452.868903,1212.887547,66366.0408,5,,0,0
6300836,722,3951.471895,5010.973982,91129.06309,6,,0,0
1358683,624,6477.952219,2885.294097,91784.99107,6,,0,0
5442895,733,4517.67508,10895.49934,90588.38003,5,,0,1
6324641,677,3952.175424,14439.26684,85713.54498,4,,0,2
8726073,702,4461.25061,5826.236265,77434.9171,4,,0,0
3240520,622,5020.356318,5166.543947,97108.62317,3,,0,0
2744946,636,3463.062707,4339.669963,53206.129,4,,0,0
7057508,652,4759.640329,1858.122818,76166.58571,6,,0,0
5562138,737,4336.35848,6262.472652,67277.06575,4,,0,0
2738116,623,3497.605289,5257.022571,55789.10097,3,,0,0
4254020,598,3033.502993,5459.760802,58145.405,5,,0,1
6231009,653,5061.135916,21023.69821,73239.89384,5,,1,5
8357061,566,4865.029134,14473.13785,79350.00501,1,,0,1
1450247,619,4341.544593,3268.270786,63628.29888,5,,0,0
3749924,731,4684.35666,2948.571024,76991.50724,7,,0,0
1056454,647,6540.795723,7352.231086,91675.55833,8,,0,2
6455990,636,3868.511241,3869.09681,60554.29883,4,,0,1
8378564,587,3148.916484,3278.524208,58947.2735,3,,0,0
6865674,593,5493.456733,18074.77887,74984.32424,2,,1,4
1001059,684,5076.742263,8776.446536,93059.12788,6,,0,1
1509555,593,4341.524693,5093.654918,72963.41137,5,,0,0
5915713,675,2926.527693,1465.617457,40356.72862,2,,0,0
7638864,642,5819.347095,5777.070139,107232.6271,5,,0,0
8162001,597,3504.443702,2513.827667,59368.26529,6,,0,0
8072617,661,5915.84984,34580.06435,119549.8471,5,,1,5
1601609,693,3595.47313,5376.366529,69205.6643,3,,0,0
6536254,608,5024.166525,5537.183826,93225.69995,7,,0,1
7548945,549,2093.614396,13697.64767,44802.78521,3,,1,5
1838109,791,4575.873383,6175.533198,56219.27354,4,,0,1
4419787,608,4416.138213,5328.093945,74682.09757,4,,0,0
3487499,626,3910.85552,18092.90375,75685.73208,4,,1,4
1047437,620,4288.236475,6184.100552,72622.24453,3,,0,0
4336776,661,2981.852577,3916.427291,42889.16732,5,,0,0
8604486,680,4653.707203,8587.562872,97088.59165,4,,0,0
3876157,628,1745.565783,4362.110915,43647.15862,6,,0,1
5713436,668,4394.304823,8552.157298,69456.16112,3,,0,1
6134135,629,3285.85052,7197.059034,74329.83691,4,,0,0
6521000,656,4558.458051,12973.59349,75043.7096,5,,0,3
7820923,631,3588.381893,3904.009884,53960.63792,6,,0,0
5451380,651,1230.822453,3343.572349,30415.5987,7,,0,1
7778813,552,2271.318459,4062.42798,42390.09209,4,,0,0
8967121,701,3381.040112,5359.454926,65771.86289,6,,0,0
5426754,684,5298.888121,6573.217616,73960.26894,0,,0,0
3222319,616,1372.02178,2667.281821,31883.9976,6,,0,1
4904933,700,5506.294627,6371.656662,81850.50335,3,,0,0
5259489,690,5916.251123,23547.09283,81668.77171,2,,1,5
6769163,633,4345.808505,11954.81635,81088.62226,4,,0,2
3647821,666,4018.192061,5858.383776,60739.95502,7,,0,1
6130948,559,4364.100628,26212.19911,78498.86121,3,,1,5
5406406,630,4032.297977,2952.375977,64086.10241,6,,0,0
5536766,537,3720.388112,2710.786217,60497.07339,8,,0,0
2331393,700,5623.392814,920.8586154,92085.86154,3,,0,0
2579068,699,3607.539792,4961.934202,60323.72649,2,,0,0
